conforming_loan_limit,preapproval,loan_term,aus_1,applicant_age,applicant_credit_score_type,combined_loan_to_value_ratio,property_value,income,debt_to_income_ratio,loan_amount,applicant_ethnicity_1,applicant_race_1,applicant_sex,action_taken
1,0,39,3,1,6,101.01,235000.0,56.0,17,235000.0,1,4,1,0
1,0,39,0,1,0,96.5,225000.0,0.0,18,225000.0,1,4,0,0
1,0,39,0,1,1,96.5,325000.0,0.0,18,325000.0,0,4,0,0
2,0,39,0,1,6,80.0,915000.0,180.0,9,725000.0,0,4,0,0
1,0,39,0,1,0,96.5,225000.0,44.0,17,215000.0,1,4,0,0
1,0,39,0,1,1,107.82,345000.0,79.0,13,365000.0,1,5,1,0
1,0,39,0,1,1,79.74,365000.0,52.0,17,285000.0,1,4,0,0
1,0,39,0,1,1,110.88,255000.0,55.0,7,285000.0,2,5,0,0
1,0,39,0,1,0,85.0,205000.0,44.0,19,175000.0,1,4,0,0
1,0,39,0,1,0,90.4,255000.0,48.0,19,225000.0,1,4,0,0
1,0,39,0,1,0,85.0,195000.0,37.0,17,165000.0,1,4,0,0
1,0,39,0,1,2,54.84,155000.0,23.0,8,85000.0,0,4,0,0
1,0,39,0,1,0,95.0,385000.0,38.0,19,365000.0,0,4,0,0
1,0,39,0,1,1,97.0,415000.0,56.0,17,405000.0,1,2,1,0
1,0,39,0,1,1,80.0,185000.0,47.0,19,155000.0,1,4,0,0
1,0,39,0,1,1,98.34,265000.0,60.0,11,265000.0,0,4,0,0
1,0,39,0,1,2,85.0,195000.0,63.0,11,165000.0,1,4,0,0
1,0,39,1,1,1,85.0,275000.0,122.0,10,235000.0,0,4,0,0
1,0,39,0,1,0,96.5,265000.0,60.0,19,255000.0,1,4,1,0
1,0,39,0,1,0,103.92,125000.0,42.0,2,125000.0,1,2,0,0
1,0,39,0,1,1,96.5,685000.0,6.0,19,675000.0,1,4,0,0
1,0,39,0,1,2,67.15,145000.0,16.0,19,95000.0,1,1,1,0
1,0,39,0,1,0,84.0,375000.0,46.0,17,315000.0,1,4,0,0
1,0,39,3,1,1,100.6,125000.0,60.0,11,125000.0,1,4,0,0
1,0,39,0,1,6,101.39,115000.0,30.0,2,115000.0,0,4,0,0
1,0,39,0,1,1,82.54,205000.0,30.0,8,175000.0,1,2,1,0
1,0,39,1,1,2,90.0,275000.0,94.0,11,235000.0,1,4,0,0
1,0,39,0,1,2,105.96,255000.0,49.0,11,275000.0,1,2,0,0
1,0,39,0,1,0,93.0,365000.0,87.0,2,345000.0,1,4,0,0
1,0,39,0,1,2,96.5,185000.0,30.0,19,175000.0,0,4,0,0
1,0,39,0,1,1,85.0,205000.0,34.0,8,185000.0,1,2,1,0
1,0,39,0,1,0,30.0,505000.0,98.0,1,155000.0,1,4,0,0
1,0,39,0,1,0,78.57,215000.0,-15.0,18,165000.0,1,4,0,0
1,0,39,0,1,2,115.5,105000.0,47.0,16,115000.0,1,4,0,0
1,0,39,0,1,2,95.0,185000.0,36.0,11,175000.0,0,4,0,0
1,0,39,0,1,6,97.0,105000.0,101.0,4,95000.0,0,4,0,0
1,0,39,0,1,0,100.0,345000.0,102.0,2,345000.0,1,4,0,0
1,0,39,3,1,2,100.16,235000.0,83.0,17,235000.0,1,2,1,0
1,0,39,0,1,0,82.81,325000.0,43.0,17,265000.0,0,4,0,0
1,0,39,0,1,1,24.38,645000.0,52.0,15,155000.0,1,2,1,0
2,0,39,5,1,0,88.24,1705000.0,472.0,16,1505000.0,1,4,0,0
1,0,39,0,1,2,98.73,395000.0,88.0,17,395000.0,2,5,1,0
1,0,39,0,1,1,97.0,135000.0,42.0,2,135000.0,1,2,1,0
1,0,39,0,1,2,95.09,535000.0,125.0,2,515000.0,2,5,0,0
1,0,24,0,1,2,75.0,415000.0,36.0,17,315000.0,2,5,0,0
1,0,39,1,1,2,99.69,165000.0,75.0,1,165000.0,1,2,1,0
1,0,39,0,1,0,96.49,375000.0,86.0,17,365000.0,4,4,0,0
1,0,39,0,1,1,96.5,95000.0,71.0,19,95000.0,1,5,1,0
1,0,39,0,1,0,41.45,625000.0,19.0,19,255000.0,1,4,1,0
1,0,39,0,1,0,75.0,175000.0,20.0,19,125000.0,2,4,0,0
1,0,39,0,1,0,83.01,355000.0,89.0,19,295000.0,0,4,1,0
1,0,39,0,1,0,87.5,325000.0,64.0,14,285000.0,1,4,1,0
1,0,39,3,1,6,101.01,235000.0,70.0,2,245000.0,1,4,1,0
1,0,39,0,1,1,95.0,245000.0,9.0,19,235000.0,1,2,0,0
1,0,39,0,1,1,90.0,195000.0,45.0,14,175000.0,1,4,0,0
1,0,39,0,1,1,60.0,425000.0,23.0,19,255000.0,1,4,0,0
1,0,39,0,1,2,95.0,215000.0,38.0,19,205000.0,1,4,0,0
1,0,39,0,1,0,80.0,125000.0,120.0,19,95000.0,1,4,1,0
1,0,24,0,1,2,65.91,225000.0,43.0,17,145000.0,0,4,0,0
1,0,39,1,1,2,95.0,435000.0,74.0,17,415000.0,0,4,0,0
1,0,39,0,1,2,103.11,405000.0,70.0,18,415000.0,0,4,1,0
1,0,39,0,1,0,75.0,595000.0,46.0,19,405000.0,2,5,0,0
1,0,39,0,1,1,96.08,155000.0,23.0,17,155000.0,1,2,1,0
1,0,39,0,1,2,107.93,225000.0,74.0,17,255000.0,1,2,1,0
2,0,39,5,1,2,49.47,1695000.0,211.0,10,835000.0,1,4,0,0
1,0,39,0,1,2,95.0,425000.0,100.0,13,395000.0,2,5,0,0
1,0,39,0,1,0,97.0,85000.0,27.0,12,85000.0,1,2,1,0
1,0,14,0,1,2,77.86,285000.0,58.0,17,215000.0,1,4,0,0
1,0,39,0,1,1,97.0,245000.0,62.0,16,235000.0,0,4,1,0
1,0,39,0,1,0,80.0,175000.0,135.0,17,115000.0,1,4,1,0
1,0,39,1,1,2,80.0,315000.0,31.0,19,245000.0,1,1,0,0
1,0,39,0,1,1,100.0,225000.0,69.0,10,225000.0,2,5,0,0
2,0,39,5,1,1,80.0,1285000.0,156.0,17,1025000.0,1,4,0,0
1,0,39,0,1,1,80.0,485000.0,74.0,17,395000.0,0,4,1,0
1,0,39,0,1,1,96.5,205000.0,48.0,12,205000.0,1,4,1,0
1,0,39,0,1,0,98.77,425000.0,176.0,4,425000.0,0,4,0,0
1,0,39,0,1,1,75.0,285000.0,45.0,19,215000.0,0,2,1,0
1,0,39,0,1,1,78.82,175000.0,24.0,17,135000.0,1,4,1,0
1,0,39,0,1,2,104.07,255000.0,65.0,17,275000.0,1,4,0,0
1,0,39,0,1,0,85.0,165000.0,94.0,3,145000.0,1,4,0,0
1,0,39,0,1,0,101.91,275000.0,118.0,13,285000.0,1,4,0,0
1,0,39,0,1,2,99.83,145000.0,50.0,17,145000.0,1,2,0,0
1,0,39,0,1,0,80.0,305000.0,143.0,1,245000.0,1,4,1,0
1,0,39,1,1,1,97.0,295000.0,135.0,11,285000.0,1,4,1,0
1,0,39,0,1,2,100.39,145000.0,57.0,17,155000.0,1,4,0,0
1,0,39,0,1,1,64.36,1015000.0,93.0,19,655000.0,1,1,0,0
1,0,39,0,1,0,36.5,585000.0,22.0,19,215000.0,1,4,1,0
1,0,39,0,1,1,97.0,335000.0,16.0,19,325000.0,0,4,0,0
1,0,39,0,1,1,92.78,365000.0,54.0,14,265000.0,0,4,1,0
1,0,39,0,1,0,79.49,575000.0,49.0,19,455000.0,1,4,0,0
2,0,39,5,1,0,96.23,795000.0,154.0,9,765000.0,1,4,1,0
1,0,39,0,1,1,96.5,125000.0,25.0,13,125000.0,1,2,1,0
1,0,39,0,1,1,75.0,385000.0,6.0,19,285000.0,1,1,0,0
1,0,39,0,1,2,109.73,205000.0,44.0,17,205000.0,1,4,0,0
1,0,39,0,1,2,94.53,275000.0,130.0,1,255000.0,1,4,1,0
1,0,39,1,1,1,90.0,165000.0,36.0,17,145000.0,0,4,1,0
1,0,39,0,1,1,88.04,165000.0,35.0,17,145000.0,0,4,1,0
1,0,39,0,1,6,69.09,275000.0,78.0,17,195000.0,1,4,0,0
1,0,39,1,1,2,70.0,405000.0,113.0,2,285000.0,1,4,0,0
1,0,39,0,1,2,82.85,225000.0,44.0,19,175000.0,1,2,0,0
1,0,39,1,1,1,97.0,395000.0,44.0,19,375000.0,1,2,1,0
1,0,39,0,1,1,102.12,425000.0,138.0,2,435000.0,1,4,0,0
2,0,39,5,1,0,80.0,1455000.0,162.0,17,1165000.0,1,1,0,0
1,0,39,0,1,2,99.89,175000.0,87.0,9,175000.0,0,4,0,0
1,0,39,0,1,1,84.75,175000.0,32.0,15,155000.0,1,1,1,0
1,0,39,0,1,2,70.0,105000.0,39.0,19,75000.0,1,2,1,0
1,0,39,0,1,1,101.47,485000.0,136.0,17,495000.0,1,4,0,0
1,0,39,0,1,1,82.0,255000.0,-4.0,18,215000.0,2,5,1,0
1,0,39,0,1,0,67.35,535000.0,76.0,14,365000.0,0,4,1,0
1,0,39,0,1,2,91.98,185000.0,44.0,19,175000.0,1,2,0,0
1,0,39,0,1,0,96.5,245000.0,45.0,17,235000.0,1,4,0,0
1,0,39,0,1,2,96.5,195000.0,7.0,19,195000.0,2,5,0,0
1,0,39,0,1,0,100.0,105000.0,125.0,5,105000.0,2,4,0,0
1,0,39,0,1,2,96.5,205000.0,73.0,19,205000.0,1,4,1,0
1,0,39,0,1,0,95.0,785000.0,115.0,19,755000.0,0,4,1,0
1,0,39,0,1,0,99.68,295000.0,63.0,17,275000.0,1,4,0,0
1,0,39,1,1,2,96.94,355000.0,12.0,19,345000.0,1,1,1,0
1,0,39,0,1,2,96.5,155000.0,50.0,17,145000.0,1,5,1,0
1,0,39,0,1,2,95.0,125000.0,41.0,17,115000.0,1,2,1,0
1,0,39,5,1,1,101.01,85000.0,31.0,15,85000.0,1,4,0,0
1,0,14,0,1,0,96.5,245000.0,42.0,19,235000.0,1,4,0,0
1,0,39,0,1,2,96.5,175000.0,34.0,19,165000.0,1,4,0,0
1,0,39,0,1,2,97.0,325000.0,52.0,19,315000.0,1,4,0,0
1,0,39,0,1,2,27.03,375000.0,23.0,17,105000.0,2,5,1,0
1,0,39,3,1,6,101.01,385000.0,95.0,2,395000.0,1,2,0,0
1,0,39,0,1,1,92.62,315000.0,74.0,4,295000.0,2,5,1,0
1,0,39,0,1,1,99.52,195000.0,47.0,17,195000.0,2,5,0,0
1,0,39,0,1,2,95.34,115000.0,66.0,5,115000.0,1,2,1,0
1,0,39,0,1,0,76.86,765000.0,106.0,17,585000.0,1,4,1,0
1,0,39,1,1,2,100.09,115000.0,30.0,10,95000.0,1,4,1,0
1,0,39,0,1,0,79.99,365000.0,58.0,19,285000.0,1,1,0,0
1,0,39,0,1,2,92.88,595000.0,157.0,4,545000.0,1,4,0,0
1,0,39,0,1,0,96.5,295000.0,111.0,2,285000.0,1,4,0,0
1,0,39,0,1,2,97.0,95000.0,19.0,17,95000.0,1,4,1,0
1,0,39,0,1,1,102.9,165000.0,80.0,6,175000.0,2,5,1,0
2,0,39,0,1,1,90.0,755000.0,150.0,19,675000.0,1,4,1,0
2,0,39,5,1,2,71.77,1705000.0,-90.0,18,1225000.0,2,5,0,0
1,0,39,1,1,2,27.78,275000.0,40.0,15,75000.0,1,4,0,0
2,0,39,5,1,2,80.0,855000.0,111.0,14,685000.0,1,4,0,0
1,0,39,0,1,0,96.5,345000.0,55.0,19,335000.0,0,4,1,0
1,0,39,0,1,2,85.0,455000.0,143.0,11,385000.0,1,1,0,0
1,0,39,0,1,0,96.5,175000.0,56.0,17,165000.0,1,2,1,0
1,0,39,0,1,0,96.5,355000.0,0.0,19,345000.0,1,4,0,0
1,0,39,0,1,2,85.0,495000.0,157.0,16,415000.0,2,5,1,0
2,0,39,5,1,2,71.43,1405000.0,416.0,2,1005000.0,2,5,0,0
1,0,39,0,1,0,105.37,185000.0,57.0,2,195000.0,0,5,0,0
1,0,39,1,1,1,55.77,1045000.0,56.0,19,585000.0,1,4,0,0
1,0,39,0,1,0,96.5,345000.0,55.0,19,335000.0,0,4,1,0
1,0,39,1,1,1,97.0,175000.0,0.0,18,165000.0,1,4,0,0
1,0,39,0,1,2,93.33,225000.0,97.0,2,215000.0,1,4,0,0
1,0,39,0,1,1,24.55,1105000.0,94.0,19,275000.0,1,1,0,0
1,0,39,0,1,2,84.13,315000.0,67.0,16,265000.0,1,4,1,0
2,0,39,5,1,2,68.9,1045000.0,134.0,19,725000.0,1,1,1,0
1,0,39,0,1,1,98.0,175000.0,203.0,18,175000.0,0,4,1,0
1,0,39,0,1,2,75.0,255000.0,40.0,19,185000.0,1,4,0,0
1,0,39,0,1,2,96.5,175000.0,80.0,17,175000.0,2,5,1,0
2,0,39,5,1,2,59.31,1455000.0,204.0,17,865000.0,1,1,0,0
1,0,39,0,1,0,137.5,125000.0,64.0,8,165000.0,1,4,1,0
1,0,39,0,1,1,103.08,245000.0,52.0,17,235000.0,1,2,1,0
1,0,39,0,1,1,96.5,255000.0,51.0,16,245000.0,1,4,0,0
1,0,39,0,1,0,84.92,395000.0,141.0,11,335000.0,1,2,0,0
1,0,39,0,1,2,101.25,285000.0,70.0,17,285000.0,0,4,0,0
1,0,39,0,1,0,82.01,695000.0,136.0,7,575000.0,1,2,1,0
1,0,39,0,1,0,95.0,565000.0,91.0,17,535000.0,0,4,1,0
1,0,39,0,1,2,95.0,375000.0,45.0,19,355000.0,0,4,0,0
1,0,39,0,1,0,96.5,565000.0,80.0,19,555000.0,0,4,1,0
1,0,39,0,1,0,106.94,245000.0,50.0,17,265000.0,0,4,1,0
1,0,39,0,1,0,88.89,185000.0,129.0,8,165000.0,1,1,0,0
1,0,39,0,1,0,95.0,425000.0,97.0,17,405000.0,2,5,0,0
2,0,39,0,1,6,80.0,945000.0,128.0,17,705000.0,0,4,0,0
1,0,39,0,1,0,91.58,145000.0,9.0,19,135000.0,1,4,1,0
2,0,39,0,1,0,100.83,605000.0,246.0,1,605000.0,0,4,0,0
1,0,39,0,1,1,96.5,195000.0,25.0,19,175000.0,0,4,0,0
1,0,39,0,1,0,73.0,405000.0,82.0,19,295000.0,1,1,1,0
1,0,39,0,1,1,95.0,185000.0,37.0,17,175000.0,1,2,0,0
1,0,39,0,1,2,96.98,335000.0,54.0,17,325000.0,1,4,0,0
1,0,39,0,1,1,86.05,475000.0,106.0,17,405000.0,1,4,0,0
1,0,39,0,1,2,89.06,205000.0,42.0,19,185000.0,1,4,0,0
2,0,39,5,1,0,76.92,1305000.0,104.0,19,1005000.0,2,5,0,0
1,0,39,0,1,0,71.92,285000.0,48.0,17,205000.0,1,4,0,0
1,0,39,0,1,6,85.0,195000.0,47.0,17,165000.0,1,4,1,0
1,0,39,0,1,2,96.5,235000.0,57.0,17,215000.0,2,5,1,0
1,0,39,1,1,2,97.0,385000.0,74.0,10,305000.0,1,4,0,0
1,0,39,0,1,1,96.5,135000.0,48.0,17,125000.0,1,2,1,0
1,0,39,0,1,2,87.55,205000.0,61.0,3,175000.0,1,4,1,0
1,0,39,0,1,0,97.0,295000.0,0.0,18,275000.0,1,5,1,0
2,0,39,0,1,0,90.0,585000.0,88.0,19,525000.0,1,4,0,0
1,0,39,0,1,2,96.69,305000.0,90.0,11,295000.0,1,4,0,0
1,0,14,0,1,6,54.24,625000.0,190.0,17,335000.0,0,4,1,0
1,0,39,3,1,6,87.02,135000.0,49.0,14,115000.0,2,5,1,0
1,0,39,0,1,2,110.04,145000.0,70.0,1,165000.0,0,4,0,0
1,0,39,0,1,0,84.48,175000.0,52.0,1,145000.0,1,4,0,0
2,0,39,0,1,1,80.0,575000.0,99.0,17,465000.0,1,4,1,0
1,0,39,1,1,1,90.0,385000.0,84.0,19,345000.0,2,5,0,0
1,0,39,0,1,1,193.66,55000.0,42.0,17,115000.0,1,4,0,0
1,0,39,0,1,2,96.5,355000.0,64.0,19,345000.0,0,4,0,0
1,0,39,1,1,2,80.36,225000.0,287.0,17,175000.0,1,1,0,0
1,0,39,0,1,2,93.75,245000.0,65.0,15,225000.0,1,4,1,0
1,0,24,0,1,2,82.51,215000.0,32.0,17,175000.0,0,4,0,0
1,0,39,0,1,2,96.5,145000.0,49.0,16,145000.0,0,4,0,0
1,0,39,0,1,1,94.69,215000.0,41.0,19,185000.0,1,4,0,0
1,0,39,0,1,0,71.43,565000.0,114.0,19,405000.0,1,4,0,0
1,0,39,0,1,0,89.41,425000.0,106.0,4,385000.0,1,4,0,0
1,0,39,1,1,1,56.36,1105000.0,88.0,17,625000.0,1,1,0,0
1,0,39,0,1,0,98.66,355000.0,97.0,12,355000.0,1,4,0,0
1,0,39,0,1,1,103.62,145000.0,49.0,9,155000.0,1,4,0,0
1,0,39,1,1,1,95.0,185000.0,46.0,16,135000.0,1,4,0,0
1,0,39,0,1,2,97.0,145000.0,18.0,19,145000.0,1,4,0,0
1,0,39,0,1,0,96.5,365000.0,52.0,19,355000.0,1,1,1,0
1,0,39,0,1,2,96.5,165000.0,87.0,7,165000.0,0,4,1,0
1,0,39,0,1,0,57.14,285000.0,42.0,2,165000.0,0,5,0,0
1,0,39,0,1,1,67.46,635000.0,52.0,19,425000.0,2,5,0,0
1,0,39,0,1,0,105.23,245000.0,65.0,5,255000.0,1,1,0,0
1,0,39,0,1,0,80.0,415000.0,35.0,19,325000.0,1,4,0,0
1,0,39,0,1,0,96.5,445000.0,86.0,19,445000.0,0,4,0,0
1,0,39,0,1,0,70.86,275000.0,0.0,18,195000.0,1,2,1,0
1,0,39,0,1,1,96.5,435000.0,56.0,19,385000.0,1,1,1,0
1,0,39,0,1,0,47.5,405000.0,29.0,17,195000.0,2,5,1,0
1,0,39,0,1,2,96.5,295000.0,65.0,17,295000.0,2,5,0,0
1,0,39,0,1,1,92.26,385000.0,62.0,17,355000.0,1,4,1,0
1,0,39,0,1,2,95.0,655000.0,121.0,17,625000.0,1,4,0,0
1,0,39,0,1,2,96.5,255000.0,84.0,17,245000.0,1,4,0,0
1,0,39,0,1,0,108.1,165000.0,29.0,11,175000.0,0,4,0,0
1,0,39,0,1,2,81.86,215000.0,43.0,17,175000.0,0,4,0,0
1,0,39,0,1,6,95.0,345000.0,126.0,17,295000.0,2,5,0,0
1,0,39,0,1,2,80.0,375000.0,53.0,19,295000.0,1,4,0,0
1,0,39,0,1,0,85.94,165000.0,41.0,17,145000.0,1,4,1,0
1,0,39,0,1,1,56.06,335000.0,0.0,18,185000.0,1,4,1,0
2,0,39,0,1,1,80.0,825000.0,276.0,16,665000.0,0,4,0,0
1,0,39,0,1,1,67.62,425000.0,30.0,19,285000.0,0,4,0,0
1,0,39,0,1,2,96.5,215000.0,60.0,17,215000.0,2,2,0,0
1,0,39,1,1,2,95.0,175000.0,14.0,19,165000.0,1,4,0,0
1,0,39,0,1,0,96.5,165000.0,38.0,19,165000.0,1,2,1,0
1,0,39,1,1,1,97.0,255000.0,66.0,14,245000.0,1,4,0,0
1,0,39,0,1,1,96.5,135000.0,53.0,19,135000.0,0,0,0,0
1,0,39,1,1,1,65.37,205000.0,0.0,18,135000.0,0,4,1,0
1,0,39,0,1,1,84.4,485000.0,91.0,19,415000.0,1,2,0,0
1,0,39,0,1,1,97.0,405000.0,36.0,19,395000.0,1,1,0,0
1,0,39,0,1,1,101.33,555000.0,113.0,17,535000.0,1,5,0,0
1,0,39,0,1,0,83.96,455000.0,56.0,17,385000.0,0,4,1,0
1,0,39,0,1,1,109.83,325000.0,119.0,17,365000.0,0,4,0,0
1,0,39,0,1,6,96.5,325000.0,83.0,17,315000.0,1,2,0,0
1,0,39,0,1,0,83.66,255000.0,77.0,1,215000.0,1,4,1,0
1,0,39,0,1,0,107.08,155000.0,41.0,17,165000.0,1,4,1,0
1,0,39,1,1,2,70.6,925000.0,127.0,13,645000.0,1,4,0,0
2,0,39,5,1,2,77.69,1225000.0,299.0,1,945000.0,0,5,0,0
1,0,39,0,1,0,80.0,665000.0,150.0,2,525000.0,1,1,0,0
1,0,39,0,1,2,100.18,315000.0,115.0,14,315000.0,1,4,0,0
1,0,24,1,1,1,80.0,305000.0,14.0,19,245000.0,1,4,0,0
1,0,39,0,1,0,70.87,125000.0,45.0,16,95000.0,1,1,0,0
1,0,39,0,1,2,68.6,385000.0,18.0,19,265000.0,1,1,1,0
1,0,39,0,1,2,104.19,315000.0,69.0,12,325000.0,0,4,0,0
1,0,39,1,1,1,82.08,245000.0,41.0,11,195000.0,0,4,0,0
1,0,39,0,1,2,135.87,125000.0,60.0,2,175000.0,1,4,1,0
1,0,39,0,1,0,96.5,275000.0,41.0,19,265000.0,0,4,1,0
1,0,39,0,1,0,101.79,355000.0,101.0,17,355000.0,0,4,0,0
1,0,39,0,1,0,75.82,455000.0,108.0,1,355000.0,1,4,0,0
1,0,39,0,1,2,97.0,165000.0,70.0,1,165000.0,1,4,0,0
1,0,39,0,1,2,80.0,525000.0,120.0,19,425000.0,1,4,0,0
1,0,39,0,1,2,96.5,355000.0,32.0,19,345000.0,0,4,0,0
1,0,39,1,1,2,94.0,305000.0,40.0,19,285000.0,1,4,0,0
1,0,39,0,1,1,80.0,535000.0,123.0,9,425000.0,1,4,1,0
1,0,39,1,1,0,80.0,365000.0,63.0,15,295000.0,1,4,1,0
1,0,39,0,1,1,105.82,395000.0,95.0,12,415000.0,1,4,0,0
1,0,14,1,1,2,93.48,235000.0,45.0,17,215000.0,1,4,0,0
1,0,39,0,1,0,79.85,395000.0,60.0,17,305000.0,1,4,0,0
1,0,39,0,1,0,79.42,555000.0,98.0,16,445000.0,0,4,1,0
1,0,39,0,1,6,96.5,205000.0,42.0,19,205000.0,1,4,0,0
1,0,39,0,1,2,73.86,305000.0,42.0,16,225000.0,1,4,0,0
1,0,39,0,1,0,96.5,155000.0,61.0,19,135000.0,1,4,1,0
1,0,39,0,1,1,83.68,175000.0,72.0,13,145000.0,0,4,1,0
1,0,39,0,1,1,97.53,95000.0,132.0,2,95000.0,1,1,0,0
1,0,39,0,1,2,92.8,485000.0,83.0,14,455000.0,1,1,0,0
2,0,39,5,1,2,54.55,1655000.0,93.0,19,905000.0,1,4,0,0
1,0,39,1,1,2,97.0,195000.0,33.0,19,185000.0,0,4,0,0
1,0,39,0,1,1,96.5,275000.0,68.0,12,275000.0,0,4,1,0
1,0,39,1,1,2,78.13,645000.0,88.0,14,505000.0,1,4,0,0
1,0,39,0,1,1,103.25,135000.0,74.0,2,145000.0,1,4,0,0
1,0,39,0,1,2,95.0,135000.0,45.0,10,125000.0,1,4,0,0
1,0,39,0,1,1,84.31,135000.0,47.0,2,105000.0,1,4,0,0
1,0,39,1,1,2,79.99,375000.0,50.0,17,295000.0,1,1,0,0
1,0,39,0,1,1,112.29,275000.0,74.0,9,315000.0,0,4,0,0
1,0,39,1,1,0,95.0,205000.0,74.0,4,195000.0,1,4,1,0
1,0,39,0,1,0,77.55,245000.0,0.0,19,195000.0,1,2,0,0
1,0,39,0,1,2,79.87,745000.0,75.0,19,595000.0,1,4,0,0
1,0,39,0,1,1,59.91,1105000.0,213.0,19,655000.0,0,4,0,0
1,0,39,0,1,1,60.59,685000.0,0.0,18,415000.0,2,5,0,0
1,0,39,0,1,0,96.5,395000.0,91.0,19,385000.0,1,2,1,0
1,0,39,0,1,0,96.5,235000.0,46.0,17,235000.0,1,2,0,0
1,0,39,1,1,1,95.0,295000.0,47.0,17,285000.0,1,4,0,0
1,0,39,1,1,2,80.0,525000.0,101.0,19,425000.0,1,4,1,0
1,0,39,0,1,2,54.46,565000.0,112.0,13,305000.0,1,4,1,0
1,0,39,0,1,0,72.73,385000.0,47.0,9,285000.0,1,4,1,0
1,0,39,0,1,0,95.0,425000.0,0.0,18,405000.0,1,4,1,0
1,0,39,0,1,0,74.15,535000.0,72.0,19,395000.0,1,4,0,0
1,0,39,0,1,0,76.92,195000.0,73.0,1,155000.0,1,4,1,0
1,0,39,3,1,1,101.01,85000.0,47.0,5,85000.0,1,4,1,0
1,0,39,0,1,1,95.52,605000.0,160.0,15,455000.0,1,4,1,0
1,0,39,0,1,0,87.06,245000.0,77.0,2,205000.0,0,4,0,0
1,0,14,1,1,1,46.4,375000.0,115.0,1,175000.0,1,4,0,0
1,0,39,0,1,2,96.5,215000.0,58.0,14,205000.0,2,5,0,0
1,0,39,0,1,2,109.06,145000.0,32.0,8,165000.0,0,4,1,0
1,0,39,1,1,6,74.27,115000.0,12.0,19,85000.0,1,5,1,0
1,0,39,0,1,0,76.92,195000.0,84.0,1,155000.0,1,4,1,0
2,0,39,0,1,1,100.0,505000.0,67.0,19,455000.0,2,5,0,0
1,0,39,1,1,6,97.0,145000.0,80.0,1,135000.0,1,4,1,0
1,0,39,0,1,2,65.0,345000.0,0.0,18,225000.0,1,4,1,0
1,0,39,0,1,1,81.93,335000.0,52.0,8,275000.0,0,4,0,0
1,0,39,0,1,1,97.0,225000.0,43.0,17,215000.0,2,5,1,0
1,0,39,0,1,2,100.0,305000.0,0.0,18,305000.0,1,4,0,0
1,0,39,0,1,2,79.26,505000.0,67.0,13,345000.0,2,5,0,0
1,0,39,0,1,0,96.5,455000.0,90.0,19,435000.0,1,4,0,0
1,0,39,0,1,0,84.0,355000.0,109.0,8,295000.0,1,4,0,0
1,0,39,0,1,6,60.0,755000.0,91.0,5,455000.0,1,1,1,0
1,0,39,0,1,1,101.33,155000.0,83.0,2,155000.0,0,4,0,0
1,0,39,0,1,0,73.33,345000.0,62.0,17,255000.0,1,4,1,0
1,0,39,0,1,2,96.5,395000.0,103.0,7,385000.0,0,4,1,0
1,0,39,0,1,1,97.0,265000.0,36.0,17,255000.0,0,4,0,0
1,0,39,0,1,2,90.0,335000.0,108.0,17,295000.0,1,4,0,0
1,0,39,0,1,1,96.5,155000.0,42.0,17,155000.0,2,5,1,0
1,0,39,0,1,0,75.0,115000.0,1.0,19,75000.0,0,4,0,0
1,0,39,0,1,0,98.42,195000.0,80.0,17,195000.0,1,4,0,0
1,0,39,0,1,0,67.21,305000.0,41.0,17,205000.0,1,4,1,0
1,0,39,0,1,1,96.5,275000.0,45.0,17,275000.0,0,4,0,0
1,0,39,0,1,1,110.75,215000.0,60.0,9,235000.0,1,4,0,0
1,0,39,0,1,0,96.5,365000.0,81.0,17,355000.0,0,0,0,0
1,0,39,0,1,0,96.5,155000.0,21.0,19,145000.0,1,2,1,0
1,0,39,0,1,0,75.0,105000.0,89.0,11,75000.0,0,4,0,0
1,0,39,0,1,1,90.69,215000.0,42.0,19,195000.0,1,4,0,0
1,0,39,1,1,1,101.36,445000.0,95.0,5,455000.0,0,4,0,0
1,0,39,0,1,0,96.5,165000.0,28.0,19,155000.0,1,4,1,0
1,0,39,0,1,6,80.0,255000.0,42.0,14,205000.0,0,4,1,0
1,0,39,0,1,2,103.89,275000.0,80.0,6,285000.0,4,4,0,0
2,0,39,0,1,1,98.63,735000.0,166.0,15,745000.0,1,4,0,0
1,0,39,0,1,6,96.5,135000.0,39.0,2,135000.0,1,5,0,0
1,0,39,0,1,2,80.0,335000.0,8.0,19,265000.0,2,5,1,0
1,0,39,1,1,1,97.0,385000.0,75.0,16,345000.0,1,4,1,0
1,0,39,1,1,2,105.55,125000.0,23.0,17,115000.0,0,4,0,0
1,0,39,0,1,2,85.39,355000.0,130.0,1,305000.0,0,4,0,0
1,0,39,0,1,1,90.0,425000.0,164.0,8,375000.0,0,4,1,0
1,0,39,0,1,1,108.33,125000.0,59.0,13,135000.0,1,4,0,0
1,0,39,0,1,1,95.0,605000.0,130.0,19,575000.0,1,2,1,0
2,0,39,0,1,2,90.29,555000.0,117.0,7,505000.0,1,4,0,0
2,0,39,0,1,6,45.46,1655000.0,134.0,12,755000.0,1,1,0,0
1,0,39,0,1,2,101.5,465000.0,96.0,17,475000.0,1,5,0,0
1,0,39,1,1,1,95.0,605000.0,112.0,19,575000.0,1,2,1,0
